# period  BIC_array
1.565131906771987147e+01 6.711048086153823533e-01
1.565617782973507310e+01 7.806450584753292787e-01
1.566103960937443418e+01 6.142240719472056298e-01
1.566590440945005547e+01 3.320338752993166054e-01
1.567077223277753184e+01 9.406201989838791633e-02
1.567564308217596292e+01 2.302721698902132630e-02
1.568051696046794596e+01 1.218714919914418715e-01
1.568539387047959544e+01 2.144583273911848664e-01
1.569027381504054652e+01 1.852719797781219313e-01
1.569515679698394983e+01 1.872269067575871304e-01
1.570004281914648558e+01 3.366811096258288671e-01
1.570493188436836540e+01 4.938123085950110180e-01
1.570982399549335007e+01 7.858583188518650786e-01
1.571471915536873354e+01 1.338082618682960856e+00
1.571961736684536248e+01 1.681463768675371284e+00
1.572451863277764161e+01 1.555645678664518528e+00
1.572942295602353546e+01 1.325214147688939192e+00
1.573433033944457371e+01 1.238326052309730585e+00
1.573924078590586006e+01 1.468513433482598884e+00
1.574415429827607760e+01 1.803830887637559499e+00
1.574907087942748518e+01 2.416502010652720855e+00
1.575399053223594059e+01 3.444635408110116259e+00
1.575891325958088629e+01 4.409623800299186769e+00
