,name,mass_mean,mass_median,umass1,umass2,mass_std
950,hip41443,0.7219035786229999,0.7219035786229999,0.0284160633212,-0.0293523724229,0.0
951,hip47201,0.6918158066310001,0.6918158066310001,0.028457162007,-0.0247529780762,0.0
952,47157,1.1564109860266667,1.15759781889,0.09446865340286666,-0.0738181037662,0.0031268678833362854
953,191089,1.22781474033,1.22781474033,0.0411098030446,-0.0530793685515,0.0
954,185269,1.29657598176,1.29657598176,0.138642525195,-0.11300848837300001,0.0
955,212291,0.893788936225,0.893788936225,0.036992122403799996,-0.03809196241735,0.0005795638390000413
956,217165,1.059538271215,1.059538271215,0.05079864022965,-0.0497693297539,0.0020258793749999837
957,29883,0.7568636398516,0.756962867655,0.03069435399064,-0.030342516905219996,0.0002508735525387848
958,232979,0.5899204562656,0.5899888839225,0.0229251100393,-0.021728898584420002,0.0006751678810691942
959,25665,0.803516389121,0.803516389121,0.0310225558605,-0.03006214884,0.0004130701150000249
960,37008,0.6912656261115,0.6912656261115,0.027744744117500005,-0.02433904206345,3.261158849998669e-05
961,48682,1.145143165035,1.145143165035,0.06583528514949999,-0.059186082284400005,0.001614214845000017
962,hip22288,0.7197748064,0.7197748064,0.0291572974487,-0.028537701614599995,0.0
963,33793,0.8585294468269999,0.8585294468269999,0.0309078550209,-0.03683502197355,0.0035111670339999512
964,50499,1.3069538665200002,1.3069538665200002,0.104236227104,-0.07912098742745,0.0010190186199999784
965,htr154-018,0.711083008666,0.711083008666,0.0285451078278,-0.0264455807056,0.0
966,htr123-003,1.0442854242200001,1.0442854242200001,0.0487756817016,-0.04668011150219999,0.0
967,hip49197,0.7379832816095,0.7379832816095,0.0286724498301,-0.02914840910765,0.0005699509245000178
968,hip53541,0.7840457580589999,0.7840457580589999,0.029864780595299997,-0.028412966213700003,0.0
969,hip57274,0.748795248623,0.748795248623,0.027952669468400002,-0.0273859154862,0.0
970,hip48714,0.586157236856,0.586157236856,0.0219076933211,-0.0202971824928,0.00038203493200000826
971,79210,0.593379278399,0.593379278399,0.02289814439685,-0.022015728874200002,0.0006049560560000278
972,hip48139,0.747941577276,0.747941577276,0.027535314375999997,-0.0274250228635,0.0
973,hip46343,0.6997758085345,0.6997758085345,0.030654528543900002,-0.0253190387134,3.460774850000403e-05
974,hip46417,0.6833338318179999,0.6833338318179999,0.027590248684799996,-0.0244079129134,0.0
975,36974,2.62501546271,2.62501546271,0.0445266076238,-0.025195079614,0.0
976,39828,1.42439520776,1.42439520776,0.24217687430399998,-0.234784979258,0.0
