,curv,dvdt,e1,e2,e3,e4,gamma_apf,gamma_j,gamma_k,gamma_lick,jit_apf,jit_j,jit_k,jit_lick,k1,k2,k3,k4,num_planets,per1,per2,per3,per4,secosw1,secosw2,secosw3,secosw4,sesinw1,sesinw2,sesinw3,sesinw4,star,tc1,tc2,tc3,tc4,tp1,tp2,tp3,tp4,w1,w2,w3,w4
478,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,183658,,,,,,,,,,,,
479,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,183870,,,,,,,,,,,,
480,-1.1750832626740965e-07,-1.6445398627148613e-05,,,,,1.8045360235942676,0.9024628012094543,-2.6429122839695895,-0.6031823606244763,2.907295891719096,2.0536100195009332,2.519133750296894,0.0040970808515396195,1.9982977798644397,1.8203479036640666,,,2,2351.0510002163546,360.21638226197393,,,-0.46279199215429523,0.13890151138690063,,,0.2777658221209238,-0.7591908426573791,,,185144,129.5436527929345,2455306.645517026,,,,,,,,,,
481,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,185295,,,,,,,,,,,,
482,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,187123,,,,,,,,,,,,
483,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,187237,,,,,,,,,,,,
484,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,187923,,,,,,,,,,,,
485,-9.89847657863691e-07,-0.0007688771952604002,,,,,,-2.6617445468816805,-1.0262354119123467,,,5.333767969392867,3.707675976937128,,37.39800803950066,,,,1,461.5621648389967,,,,-0.3074691067141286,,,,-0.2701105341264559,,,,188015,-181.95712758298944,,,,,,,,,,,
486,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,187897,,,,,,,,,,,,
487,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,188510,,,,,,,,,,,,
488,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,189625,,,,,,,,,,,,
489,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,190067,,,,,,,,,,,,
490,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,190007,,,,,,,,,,,,
491,-3.847399358323177e-07,0.0006228373003566648,,,,,6.016708776096053,-1.1594370146408572,2.6497424460145593,-0.9403459093405755,1.832268604182627,2.7526119594265657,3.313766940245419,6.926482298312415,23.030984012056376,5.534194579846643,1.5669167712975731,,3,2816.648762736508,17.117908548729233,88.69696778425327,,0.5590893641612864,0.25661737573065574,0.13922241686139547,,0.08631469181764319,-0.36168000486350926,-0.32830675276657606,,190360,3411.225931974567,2455198.5214545378,2455209.1949490476,,,,,,,,,
492,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,190404,,,,,,,,,,,,
493,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,190406,,,,,,,,,,,,
494,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,193202,,,,,,,,,,,,
495,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,191785,,,,,,,,,,,,
496,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,192020,,,,,,,,,,,,
497,5.130173577125139e-07,0.0002542561483955449,,,,,,-5.9900098812150455,-10.605866050155564,,,5.051512792057806,8.08381412831026,,53.44381992459964,,,,1,24.36115911875618,,,,0.03560878126976485,,,,0.21758451576066665,,,,192263,34.54373199731306,,,,,,,,,,,
498,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,192343,,,,,,,,,,,,
499,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,192344,,,,,,,,,,,,
500,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,193795,,,,,,,,,,,,
501,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,193901,,,,,,,,,,,,
502,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,195019b,,,,,,,,,,,,
503,3.763850412347142e-07,0.002964127563721576,,,,,,36.18451967544812,27.29535433404969,-36.491696743540246,,7.784363165232023,5.116260763764866,14.299840004983324,272.0234246160601,,,,1,18.200534156425935,,,,-0.09415943788580393,,,,-0.11159456724481223,,,,195019,179.20479245677365,,,,,,,,,,,
504,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl793,,,,,,,,,,,,
505,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,195564,,,,,,,,,,,,
506,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,196201,,,,,,,,,,,,
507,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,196850,,,,,,,,,,,,
508,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,196761,,,,,,,,,,,,
509,-1.5873681110075095e-07,-2.5761277784612495e-05,,,,,,-0.5322465764520445,-3.7840832760320606,,,3.3047306458457766,4.005605317619499,,4.318388676111038,,,,1,1790.0771357928763,,,,-0.3366061199101405,,,,-0.28523938959720724,,,,197076,-1001.5256045006631,,,,,,,,,,,
510,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,gl806,,,,,,,,,,,,
511,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,199476,,,,,,,,,,,,
512,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip103039,,,,,,,,,,,,
513,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,198802,,,,,,,,,,,,
514,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,199305,,,,,,,,,,,,
515,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip103269,,,,,,,,,,,,
516,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,199960,,,,,,,,,,,,
517,-6.957031695036758e-07,-0.0002958615175475632,,,,,,1.4319383816586915,1.863790259572146,,,2.726006548548894,3.1617822266638123,,3.0279517607406987,,,,1,35.28076750034331,,,,0.5065593086668154,,,,-0.2974689934596821,,,,216520,-4.9740895569180275,,,,,,,,,,,
518,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,216259,,,,,,,,,,,,
519,3.6684526057797566e-08,-0.0006864165285220628,,,,,,-0.6952797561093337,-6.4735348854384,-23.62239691083494,,7.231873287795092,6.109257143885505,35.21091157652286,211.98501826213368,89.39034170001682,20.302150012158545,,3,61.030983115218305,30.22737202409793,15.041643179334484,,-0.003073051314007924,0.056842044281735934,0.16094811413150112,,-0.04646766207921391,-0.1368452754533986,0.040895565102501565,,gl876,159.6592509766819,2455205.5984268086,2455197.146106791,,,,,,,,,
520,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,216899,,,,,,,,,,,,
521,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,217004,,,,,,,,,,,,
522,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,217107,,,,,,,,,,,,
523,-3.2287902286966284e-05,-0.5204654690452681,,,,,,419.308677312226,669.7952685518131,,,150.56106547665186,3.5160972365521226,,653.1885987677621,,,,1,8213.988002730744,,,,0.31162220549426767,,,,0.05224763134790722,,,,217165,6391.8099049144475,,,,,,,,,,,
524,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,217357,,,,,,,,,,,,
525,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,217877,,,,,,,,,,,,
526,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,218168,,,,,,,,,,,,
527,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,218209,,,,,,,,,,,,
528,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,217987,,,,,,,,,,,,
529,1.1020615767033723e-07,0.00025753014452568895,,,,,,-3.1368638787663747,-5.083225313370353,,,3.476893217742549,3.238905323388084,,7.818950781836603,,,,1,225.65684698362364,,,,0.4899248751315519,,,,0.2824468380253188,,,,218566,-31.40348490919489,,,,,,,,,,,
530,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,219538,,,,,,,,,,,,
531,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip114914,,,,,,,,,,,,
532,5.01334229688557e-06,-0.005937944118818013,,,,,,-27.087607788113097,-52.94603853077025,,,12.723571008412957,3.593151216310526,,45.5613595177843,,,,1,13.33892288912304,,,,-0.8308940928721742,,,,-0.547370995237997,,,,219542,24.039375365480957,,,,,,,,,,,
533,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,219834b,,,,,,,,,,,,
534,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip115332,,,,,,,,,,,,
535,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,220339,,,,,,,,,,,,
536,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,221356,,,,,,,,,,,,
537,-2.457862281656768e-07,-0.0015525388433844764,,,,,,-31.96527759478141,-38.59483590660247,,,3.5096423774829884,3.0291216320880374,,273.9194980000234,,,,1,572.9812866779914,,,,0.6242009425706777,,,,-0.5803213482208631,,,,222582,131.54844726614715,,,,,,,,,,,
538,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl905,,,,,,,,,,,,
539,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,222697,,,,,,,,,,,,
540,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,223238,,,,,,,,,,,,
541,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,223315,,,,,,,,,,,,
542,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,gl908,,,,,,,,,,,,
543,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,223498,,,,,,,,,,,,
544,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,223691,,,,,,,,,,,,
545,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,224383,,,,,,,,,,,,
546,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,166620,,,,,,,,,,,,
547,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,10008,,,,,,,,,,,,
548,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,102195,,,,,,,,,,,,
549,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,103459,,,,,,,,,,,,
550,0.0,0.0,,,,,0.0,0.0,,0.0,2.0,2.0,,2.0,,,,,0,,,,,,,,,,,,,104304,,,,,,,,,,,,
551,-9.834777245810577e-07,-0.001813151793774416,,,,,,-6.292987602108322,-13.365418476576302,,,4.881571680876464,2.7983739204134745,,30.530805534212064,,,,1,1050.802374308045,,,,-0.22324767668184964,,,,-0.24835078582931946,,,,10442,7.25482752390993,,,,,,,,,,,
552,-2.3615574582842037e-06,0.011163667144766473,,,,,,-6.701313478017616,38.60250742993805,,,6.0132124932806486,21.981043418672975,,31.799524148332207,,,,1,17.565438864816205,,,,0.18218788542402986,,,,0.385134095543437,,,,107146,19.106671188659124,,,,,,,,,,,
553,-5.090407979767652e-05,-0.35928687362260087,,,,,,467.61952708413685,72.8841407328801,,,775.2877155726326,6.543413640411059e-05,,5073.49160523647,1674.9704416816996,210.3028524392474,,3,925.653240612076,26.137282001703216,10.128914056096992,,-0.8960464255422498,-0.8339470088319252,0.008892199714326567,,0.08077898115672393,-0.3253894606376895,-0.007922288346270335,,10790,4263.891762927209,2455206.1915753214,2455195.5579093294,,,,,,,,,
554,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,10853,,,,,,,,,,,,
555,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,109749,,,,,,,,,,,,
556,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,114613,,,,,,,,,,,,
557,2.506700187577026e-07,-0.0035272400942977034,,,,,,-124.04375756174623,,192.146164838951,,0.000273960369392765,,9.179148313161226,619.8833340959334,3.0955363203432635,,,2,83.91829538798102,76.7837156236645,,,-0.5382281188516689,-0.49295632142794266,,,-0.2358389080553164,0.7560717701778692,,,114762,381.08317022301503,2455161.435359916,,,,,,,,,,
558,1.1518762085107341e-07,-0.01916126279429521,,,,,,-7.880593137727205,-5.648963794262007,,,4.829202877749517,15.108136911976016,,79.92981281182081,11.945946552593089,,,2,1627.5553946569673,224.12098668517382,,,-0.47760494862339964,-0.1369933470020773,,,-0.38333873307278077,-0.42629752003109894,,,11506,249.7273694654973,2455139.4221444866,,,,,,,,,,
559,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,115404a,,,,,,,,,,,,
560,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,116321,,,,,,,,,,,,
561,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,116956,,,,,,,,,,,,
562,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,118096,,,,,,,,,,,,
563,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,119802,,,,,,,,,,,,
564,0.0,0.0,,,,,,0.0,,0.0,,2.0,,2.0,,,,,0,,,,,,,,,,,,,120136,,,,,,,,,,,,
565,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,121550,,,,,,,,,,,,
566,0.0,0.0,,,,,,0.0,,0.0,,2.0,,2.0,,,,,0,,,,,,,,,,,,,124292,,,,,,,,,,,,
567,0.0,0.0,,,,,,0.0,,0.0,,2.0,,2.0,,,,,0,,,,,,,,,,,,,124642,,,,,,,,,,,,
568,8.931089923179647e-06,-0.008377080215236605,,,,,,-44.42218282649384,-132.8283021359428,,,4.872886158186952,6.201030020819959,,113.3011170667012,80.96515578474241,37.31244940499407,,3,2515.0449418558014,556.5653881999506,1881.6694361808286,,0.0963839719252624,0.5593667349194291,-0.21745113470889427,,-0.12395060044478527,0.40056388196267845,0.24556057422466307,,125612,952.6473029291019,2454912.863986489,2454835.2508378234,,,,,,,,,
569,0.0,0.0,,,,,0.0,0.0,,0.0,2.0,2.0,,2.0,,,,,0,,,,,,,,,,,,,127334,,,,,,,,,,,,
570,0.00018321406440096168,0.37767164253796537,,,,,,-516.0859289096443,,,,3.957791751282244,,,223.09932053889952,849.8251585629573,,,2,793.1614918856125,1330.2581771612877,,,0.17291868608396163,-0.5755875864782074,,,-0.6748780309813012,-0.2753933711392512,,,127506,1034.1730278074897,2456131.8010951616,,,,,,,,,,
571,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,128165,,,,,,,,,,,,
572,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,129333,,,,,,,,,,,,
573,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,130004,,,,,,,,,,,,
574,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,136352,,,,,,,,,,,,
575,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,140538a,,,,,,,,,,,,
576,2.1240170838744477e-08,-0.00019092057355151094,,,,,-0.32548717012018813,-0.21589444788759965,-0.9684554531799214,2.2522831604121794,6.0188803643709425,4.546458351068306,1.7093772350017837,7.329253743627349,3.2388237349744626,,,,1,15.50895196455412,,,,0.32338149734631244,,,,0.2195116282348126,,,,141004,8.652134120257317,,,,,,,,,,,
577,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,141272,,,,,,,,,,,,
578,-1.2553692855808342e-06,0.003317403779379261,0.049344822818538116,0.03261440090148636,0.05993851910628527,0.0806884979826558,,-4.364610889766121,5.877080365176048,,,2.4115713948123987,0.8292877445399173,,43.215000950953915,23.0422079398954,18.959962890884295,9.89852938042247,4,201.42701666169955,1078.6850020851211,94.33874700280724,3451.5385019612004,-0.17935190973633136,0.1202467910648094,-0.2253345226307009,-0.2711496308264466,-0.1310637832983199,-0.13474090002706096,-0.09572289181318862,0.08465444870375984,141399,-373.31994440761537,2450427.5944923116,2455205.6196237053,2455738.9585237526,-305.3427291360075,2450020.933540255,2455233.550358345,2456352.569718256,-2.5105171690714796,-0.8421794482628897,-2.739888462976493,2.8389759633590166
579,-3.354200168439231e-08,-0.0028634223795244414,,,,,,-2.6515093829765743,-8.544746045240949,,,5.44483062243768,9.884585046357389,,276.45262322764404,,,,1,661.4132635460704,,,,-0.6606982065922561,,,,-0.14493786627926214,,,,141937,580.0864074821493,,,,,,,,,,,
580,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,143006,,,,,,,,,,,,
581,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,144287,,,,,,,,,,,,
582,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,144872,,,,,,,,,,,,
583,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,14655,,,,,,,,,,,,
584,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,148164,,,,,,,,,,,,
585,0.0,0.0,,,,,,0.0,,0.0,,2.0,,2.0,,,,,0,,,,,,,,,,,,,148467,,,,,,,,,,,,
586,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,149143,,,,,,,,,,,,
587,0.0,0.0,,,,,,0.0,,0.0,,2.0,,2.0,,,,,0,,,,,,,,,,,,,149806,,,,,,,,,,,,
588,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,150554,,,,,,,,,,,,
589,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,151504,,,,,,,,,,,,
590,0.0,0.0,,,,,,0.0,,0.0,,2.0,,2.0,,,,,0,,,,,,,,,,,,,152391,,,,,,,,,,,,
591,-1.1192570577425457e-06,0.0006108417927611839,,,,,,5.379196031969467,,,,3.5715617389075853,,,33.401267442335566,22.652028791625614,,,2,193.7355127952846,390.44625049957085,,,-0.3200946128236855,-0.18714083390481284,,,0.4320765785560513,0.4469398197138799,,,155358,-105.22772108293276,2455257.7504700706,,,,,,,,,,
592,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,155712,,,,,,,,,,,,
593,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,156279,,,,,,,,,,,,
594,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,156342,,,,,,,,,,,,
595,-2.3471727233677572e-07,-0.0009928877782537072,,,,,2.221248906703164,0.06127911529106927,-4.467729213989773,,2.238803830121576,2.6720146037713457,4.381898683886307,,2.9323310710680897,,,,1,815.18516448278,,,,-0.06251789032799106,,,,0.2114317897973426,,,,156668,-1080.3930506409515,,,,,,,,,,,
596,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,156846,,,,,,,,,,,,
597,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,157214,,,,,,,,,,,,
598,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,159062,,,,,,,,,,,,
599,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,159868,,,,,,,,,,,,
600,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,162232,,,,,,,,,,,,
601,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,165401,,,,,,,,,,,,
602,0.0,0.0,,,,,0.0,0.0,,0.0,2.0,2.0,,2.0,,,,,0,,,,,,,,,,,,,166,,,,,,,,,,,,
603,0.0,0.0,,,,,0.0,0.0,,0.0,2.0,2.0,,2.0,,,,,0,,,,,,,,,,,,,168009,,,,,,,,,,,,
604,0.0,0.0,,,,,,0.0,,0.0,,2.0,,2.0,,,,,0,,,,,,,,,,,,,17230,,,,,,,,,,,,
605,-4.688299492963985e-05,1.1336843846902562,,,,,,-673.9572253381363,,,,17.48229566200326,,,464.6721540229372,,,,1,5449.086527189604,,,,0.19711172270813854,,,,-0.624729160653791,,,,17382,4478.399454426785,,,,,,,,,,,
606,0.0,0.0,,,,,,0.0,,0.0,,2.0,,2.0,,,,,0,,,,,,,,,,,,,174080,,,,,,,,,,,,
607,-4.41538912108288e-08,9.492450940878471e-05,,,,,,-2.0294757381902806,-3.4113009182925382,,,3.914297504166405,3.750661619961193,,6.301732097698387,,,,1,14.482222307039539,,,,0.2773510228431199,,,,0.00807840364354954,,,,179079,0.3272284661680785,,,,,,,,,,,
608,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,180161,,,,,,,,,,,,
609,0.0,0.0,,,,,0.0,0.0,,0.0,2.0,2.0,,2.0,,,,,0,,,,,,,,,,,,,182488,,,,,,,,,,,,
610,0.0003283194364955391,-0.5315299071312417,0.5698318868097099,0.36938521668461,0.22909460687016678,0.035808255322019394,,-864.669473748411,,,,2.7434372607657935,,,1482.5911868627634,143.04539120309698,538.1795338702232,124.47340596608618,4,2991.640434080355,2420.8456234539094,5620.055645988059,2293.2095821230896,-0.506420166805828,-0.4345021398664688,0.47687604104339404,-0.11576861498899468,0.5597950530882416,0.4249624773271984,0.041034721260731585,0.14968594825683976,185414,22.648934678967507,2463160.9984969883,2446222.538082302,2455669.734145222,106.98434143428221,2463300.1629945347,2445293.1911197156,2455894.347103315,2.3061761017211606,2.3672935751527633,0.08583758811614309,2.2291122921793365
611,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,186408,,,,,,,,,,,,
612,1.4315299220051764e-07,-0.0018017739821488798,,,,,2.622080502772994,0.6834410802529727,,6.908861331434769,2.986530742420315,2.7642953408491326,,7.712827027742149,53.015112298439035,,,,1,797.9742516925666,,,,0.10660149388776258,,,,0.8205442836365551,,,,186427,-825.4425651314566,,,,,,,,,,,
613,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,189733,,,,,,,,,,,,
614,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,188512,,,,,,,,,,,,
615,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,190228,,,,,,,,,,,,
616,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,190594,,,,,,,,,,,,
617,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,191408,,,,,,,,,,,,
618,1.8638147180965782e-07,0.0008408738524900982,,,,,,-1.5112216945583585,,,,2.6151020693894007,,,2.945701405586075,,,,1,74.06113570129745,,,,0.3277547386970919,,,,0.04763842801414683,,,,192310,271.5058344724197,,,,,,,,,,,
619,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,195987,,,,,,,,,,,,
620,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,196124,,,,,,,,,,,,
621,0.0,0.0,,,,,,0.0,,,,2.0,,,,,,,0,,,,,,,,,,,,,197286,,,,,,,,,,,,
622,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,19773,,,,,,,,,,,,
623,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,198425,,,,,,,,,,,,
624,-3.725849454805744e-07,-0.006906912221045028,,,,,38.89773972103419,20.887430767636694,,-15.71788806106065,2.336653168747117,2.1607476605144416,,6.365528004410783,2.4731934266182525,,,,1,2581.0180323176487,,,,0.21900521040191695,,,,0.41671723654430404,,,,201091,-1499.2436433946882,,,,,,,,,,,
625,-3.5920664627047806e-07,0.01290154697569319,,,,,-52.07498415009696,-30.614503802930376,,20.28456608904241,1.490612327805584,2.2730705987197988,,7.07635826342153,1.7069329052851834,,,,1,49.0509592191783,,,,0.08670777321833922,,,,0.4343610075529851,,,,201092,128.46145851298834,,,,,,,,,,,
626,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,203030,,,,,,,,,,,,
627,4.672126775448047e-05,0.02099937355006391,,,,,,440.2072893511308,429.315756490286,,,3.7335859165039724,4.052948940985283,,1352.2124084952457,,,,1,3345.0328193958685,,,,0.6838164916035756,,,,0.07939231329396353,,,,203473,762.117355037103,,,,,,,,,,,
628,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,204277,,,,,,,,,,,,
629,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,205855,,,,,,,,,,,,
630,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,206658,,,,,,,,,,,,
