,id,name,obs,obstime,run,runnum,expnum,outdir,outdir_mtime,teff,teff_err,radius,radius_err,fe,fe_err,iso_mass,iso_mass_err1,iso_mass_err2,iso_radius,iso_radius_err1,iso_radius_err2,iso_logage,iso_logage_err1,iso_logage_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_fe,iso_fe_err1,iso_fe_err2
2715,SIGDRA_rj116.1010,SIGDRA,rj116.1010,2011-03-16 15:23,j116,116.0,,/data/user/doppler/public_html/smemp/results/SIGDRA_rj116.1010,1558692165.75,5215.0,110.0,0.793,0.1,-0.24,0.09,,,,,,,,,,,,,,,,,,
2716,SIGDRA_rj116.1011,SIGDRA,rj116.1011,2011-03-16 15:25,j116,116.0,,/data/user/doppler/public_html/smemp/results/SIGDRA_rj116.1011,1558692165.77,5216.0,110.0,0.797,0.1,-0.24,0.09,,,,,,,,,,,,,,,,,,
2717,SIGDRA_rj116.1012,SIGDRA,rj116.1012,2011-03-16 15:27,j116,116.0,,/data/user/doppler/public_html/smemp/results/SIGDRA_rj116.1012,1558692165.79,5217.0,110.0,0.795,0.1,-0.24,0.09,,,,,,,,,,,,,,,,,,
2718,PTF8-8695_rj117.71,PTF8-8695,rj117.71,2011-04-12 05:56,j117,117.0,,/data/user/doppler/public_html/smemp/results/PTF8-8695_rj117.71,1558692165.81,6552.0,110.0,2.213,0.18,-0.06,0.09,,,,,,,,,,,,,,,,,,
2719,HIP32892_rj117.75,HIP32892,rj117.75,2011-04-12 06:08,j117,117.0,,/data/user/doppler/public_html/smemp/results/HIP32892_rj117.75,1558692165.84,5698.0,110.0,1.448,0.18,0.31,0.09,,,,,,,,,,,,,,,,,,
2720,HIP35093_rj117.76,HIP35093,rj117.76,2011-04-12 06:14,j117,117.0,,/data/user/doppler/public_html/smemp/results/HIP35093_rj117.76,1558692165.85,5881.0,110.0,1.185,0.18,-0.09,0.09,,,,,,,,,,,,,,,,,,
2721,55647_rj117.77,55647,rj117.77,2011-04-12 06:18,j117,117.0,,/data/user/doppler/public_html/smemp/results/55647_rj117.77,1558692165.88,5518.0,110.0,1.094,0.18,0.1,0.09,,,,,,,,,,,,,,,,,,
2722,87001_rj117.78,87001,rj117.78,2011-04-12 06:25,j117,117.0,,/data/user/doppler/public_html/smemp/results/87001_rj117.78,1558692165.9,5789.0,110.0,1.364,0.18,0.15,0.09,,,,,,,,,,,,,,,,,,
2723,HIP36635_rj117.79,HIP36635,rj117.79,2011-04-12 06:29,j117,117.0,,/data/user/doppler/public_html/smemp/results/HIP36635_rj117.79,1558692165.93,3781.0,70.0,0.579,0.1,0.4,0.09,,,,,,,,,,,,,,,,,,
2724,KIC010905746_rj117.142,KIC010905746,rj117.142,2011-04-12 12:19,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC010905746_rj117.142,1558692165.95,3640.0,70.0,0.495,0.1,-0.14,0.09,,,,,,,,,,,,,,,,,,
2725,KIC011551692_rj117.143,KIC011551692,rj117.143,2011-04-12 12:35,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC011551692_rj117.143,1558692165.97,4815.0,110.0,0.768,0.1,0.17,0.09,,,,,,,,,,,,,,,,,,
2726,KIC011820830_rj117.144,KIC011820830,rj117.144,2011-04-12 12:51,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC011820830_rj117.144,1558692166.0,6558.0,110.0,1.987,0.18,-0.21,0.09,,,,,,,,,,,,,,,,,,
2727,KIC006185331_rj117.145,KIC006185331,rj117.145,2011-04-12 13:24,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC006185331_rj117.145,1558692166.02,5609.0,110.0,1.455,0.18,0.12,0.09,,,,,,,,,,,,,,,,,,
2728,KIC008242434_rj117.146,KIC008242434,rj117.146,2011-04-12 13:54,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC008242434_rj117.146,1558692166.05,4626.0,110.0,0.746,0.1,0.09,0.09,,,,,,,,,,,,,,,,,,
2729,CK00976_rj117.149,CK00976,rj117.149,2011-04-12 14:12,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00976_rj117.149,1558692166.07,6667.0,110.0,1.798,0.18,-0.24,0.09,,,,,,,,,,,,,,,,,,
2730,CK00262_rj117.150,CK00262,rj117.150,2011-04-12 14:14,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00262_rj117.150,1558692166.09,6166.0,110.0,1.466,0.18,-0.18,0.09,,,,,,,,,,,,,,,,,,
2731,CK00260_rj117.151,CK00260,rj117.151,2011-04-12 14:15,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00260_rj117.151,1558692166.12,6163.0,110.0,1.525,0.18,-0.28,0.09,,,,,,,,,,,,,,,,,,
2732,CK00977_rj117.152,CK00977,rj117.152,2011-04-12 14:17,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00977_rj117.152,1558692166.14,4840.0,110.0,3.475,0.18,0.28,0.09,,,,,,,,,,,,,,,,,,
2733,CK00981_rj117.153,CK00981,rj117.153,2011-04-12 14:19,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00981_rj117.153,1558692166.16,4973.0,110.0,4.091,0.18,-0.15,0.09,,,,,,,,,,,,,,,,,,
2734,CK00257_rj117.154,CK00257,rj117.154,2011-04-12 14:21,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00257_rj117.154,1558692166.19,6128.0,110.0,1.067,0.18,0.05,0.09,,,,,,,,,,,,,,,,,,
2735,CK00269_rj117.155,CK00269,rj117.155,2011-04-12 14:23,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00269_rj117.155,1558692166.21,6216.0,110.0,1.885,0.18,-0.23,0.09,,,,,,,,,,,,,,,,,,
2736,CK00085_rj117.156,CK00085,rj117.156,2011-04-12 14:24,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00085_rj117.156,1558692166.23,6125.0,110.0,1.393,0.18,0.09,0.09,,,,,,,,,,,,,,,,,,
2737,CK00288_rj117.157,CK00288,rj117.157,2011-04-12 14:25,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00288_rj117.157,1558692166.26,6091.0,110.0,1.818,0.18,0.27,0.09,,,,,,,,,,,,,,,,,,
2738,CK00280_rj117.158,CK00280,rj117.158,2011-04-12 14:28,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00280_rj117.158,1558692166.28,5969.0,110.0,1.157,0.18,-0.41,0.09,,,,,,,,,,,,,,,,,,
2739,CK00012_rj117.159,CK00012,rj117.159,2011-04-12 14:29,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00012_rj117.159,1558692166.3,6513.0,110.0,2.18,0.18,-0.1,0.09,,,,,,,,,,,,,,,,,,
2740,CK00368_rj117.160,CK00368,rj117.160,2011-04-12 14:31,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00368_rj117.160,1558692166.33,6684.0,110.0,1.945,0.18,-0.27,0.09,,,,,,,,,,,,,,,,,,
2741,CK00271_rj117.161,CK00271,rj117.161,2011-04-12 14:34,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00271_rj117.161,1558692166.35,5975.0,110.0,1.728,0.18,0.26,0.09,,,,,,,,,,,,,,,,,,
2742,CK00282_rj117.162,CK00282,rj117.162,2011-04-12 14:36,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00282_rj117.162,1558692166.37,5764.0,110.0,1.121,0.18,-0.26,0.09,,,,,,,,,,,,,,,,,,
2743,CK00285_rj117.163,CK00285,rj117.163,2011-04-12 14:38,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00285_rj117.163,1558692166.39,5842.0,110.0,1.681,0.18,0.18,0.09,,,,,,,,,,,,,,,,,,
2744,CK01221_rj117.164,CK01221,rj117.164,2011-04-12 14:41,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK01221_rj117.164,1558692166.41,5064.0,110.0,3.191,0.18,0.42,0.09,,,,,,,,,,,,,,,,,,
2745,CK00089_rj117.165,CK00089,rj117.165,2011-04-12 14:44,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00089_rj117.165,1558692166.43,6601.0,110.0,1.885,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
2746,CK00092_rj117.166,CK00092,rj117.166,2011-04-12 14:48,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00092_rj117.166,1558692166.45,5871.0,110.0,1.091,0.18,0.06,0.09,,,,,,,,,,,,,,,,,,
2747,CK00279_rj117.167,CK00279,rj117.167,2011-04-12 14:49,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00279_rj117.167,1558692166.48,6157.0,110.0,1.627,0.18,0.14,0.09,,,,,,,,,,,,,,,,,,
2748,CK00275_rj117.168,CK00275,rj117.168,2011-04-12 14:52,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00275_rj117.168,1558692166.5,5742.0,110.0,1.447,0.18,0.25,0.09,,,,,,,,,,,,,,,,,,
2749,CK01283_rj117.169,CK01283,rj117.169,2011-04-12 14:54,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK01283_rj117.169,1558692166.53,5726.0,110.0,1.181,0.18,-0.34,0.09,,,,,,,,,,,,,,,,,,
2750,CK01537_rj117.170,CK01537,rj117.170,2011-04-12 14:58,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK01537_rj117.170,1558692166.55,6150.0,110.0,1.439,0.18,-0.24,0.09,,,,,,,,,,,,,,,,,,
2751,CK00623_rj117.171,CK00623,rj117.171,2011-04-12 14:59,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00623_rj117.171,1558692166.57,5985.0,110.0,1.353,0.18,-0.58,0.09,,,,,,,,,,,,,,,,,,
2752,CK00276_rj117.172,CK00276,rj117.172,2011-04-12 15:02,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00276_rj117.172,1558692166.59,5992.0,110.0,1.161,0.18,-0.03,0.09,,,,,,,,,,,,,,,,,,
2753,CK00277_rj117.173,CK00277,rj117.173,2011-04-12 15:04,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00277_rj117.173,1558692166.62,6033.0,110.0,1.331,0.18,-0.23,0.09,,,,,,,,,,,,,,,,,,
2754,CK01054_rj117.174,CK01054,rj117.174,2011-04-12 15:08,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK01054_rj117.174,1558692166.64,6016.0,110.0,1.787,0.18,-0.56,0.09,,,,,,,,,,,,,,,,,,
2755,CK01316_rj117.175,CK01316,rj117.175,2011-04-12 15:10,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK01316_rj117.175,1558692166.66,5738.0,110.0,1.84,0.18,0.3,0.09,,,,,,,,,,,,,,,,,,
2756,CK00370_rj117.176,CK00370,rj117.176,2011-04-12 15:13,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00370_rj117.176,1558692166.68,5997.0,110.0,1.728,0.18,0.02,0.09,,,,,,,,,,,,,,,,,,
2757,CK00281_rj117.177,CK00281,rj117.177,2011-04-12 15:16,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00281_rj117.177,1558692166.7,5744.0,110.0,1.134,0.18,-0.49,0.09,,,,,,,,,,,,,,,,,,
2758,CK00369_rj117.178,CK00369,rj117.178,2011-04-12 15:19,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00369_rj117.178,1558692166.72,6163.0,110.0,1.191,0.18,-0.16,0.09,,,,,,,,,,,,,,,,,,
2759,CK00265_rj117.179,CK00265,rj117.179,2011-04-12 15:20,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00265_rj117.179,1558692166.74,5890.0,110.0,1.409,0.18,0.13,0.09,,,,,,,,,,,,,,,,,,
2760,CK00302_rj117.180,CK00302,rj117.180,2011-04-12 15:23,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00302_rj117.180,1558692166.76,6443.0,110.0,1.934,0.18,0.02,0.09,,,,,,,,,,,,,,,,,,
2761,CK01525_rj117.181,CK01525,rj117.181,2011-04-12 15:27,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK01525_rj117.181,1558692166.78,6403.0,110.0,1.898,0.18,-0.11,0.09,,,,,,,,,,,,,,,,,,
2762,CK00297_rj117.182,CK00297,rj117.182,2011-04-12 15:29,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00297_rj117.182,1558692166.8,6113.0,110.0,1.097,0.18,0.05,0.09,,,,,,,,,,,,,,,,,,
2763,CK00371_rj117.183,CK00371,rj117.183,2011-04-12 15:31,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00371_rj117.183,1558692166.82,5099.0,110.0,3.029,0.18,0.17,0.09,,,,,,,,,,,,,,,,,,
2764,89793_rj117.358,89793,rj117.358,2011-04-16 10:32,j117,117.0,,/data/user/doppler/public_html/smemp/results/89793_rj117.358,1558692166.83,5673.0,110.0,1.012,0.18,0.17,0.09,,,,,,,,,,,,,,,,,,
2765,91876_rj117.359,91876,rj117.359,2011-04-16 10:35,j117,117.0,,/data/user/doppler/public_html/smemp/results/91876_rj117.359,1558692166.86,6053.0,110.0,1.816,0.18,0.28,0.09,,,,,,,,,,,,,,,,,,
2766,98736_rj117.360,98736,rj117.360,2011-04-16 10:39,j117,117.0,,/data/user/doppler/public_html/smemp/results/98736_rj117.360,1558692166.88,5365.0,110.0,0.944,0.1,0.49,0.09,,,,,,,,,,,,,,,,,,
2767,111814_rj117.361,111814,rj117.361,2011-04-16 10:43,j117,117.0,,/data/user/doppler/public_html/smemp/results/111814_rj117.361,1558692166.91,5655.0,110.0,1.842,0.18,0.29,0.09,,,,,,,,,,,,,,,,,,
2768,88656_rj117.362,88656,rj117.362,2011-04-16 10:46,j117,117.0,,/data/user/doppler/public_html/smemp/results/88656_rj117.362,1558692166.93,5178.0,110.0,0.774,0.1,-0.02,0.09,,,,,,,,,,,,,,,,,,
2769,108351_rj117.363,108351,rj117.363,2011-04-16 10:53,j117,117.0,,/data/user/doppler/public_html/smemp/results/108351_rj117.363,1558692166.95,6018.0,110.0,1.737,0.18,0.05,0.09,,,,,,,,,,,,,,,,,,
2770,103459_rj117.364,103459,rj117.364,2011-04-16 10:55,j117,117.0,,/data/user/doppler/public_html/smemp/results/103459_rj117.364,1558692166.97,5717.0,110.0,1.866,0.18,0.31,0.09,,,,,,,,,,,,,,,,,,
2771,105279_rj117.365,105279,rj117.365,2011-04-16 10:57,j117,117.0,,/data/user/doppler/public_html/smemp/results/105279_rj117.365,1558692166.99,5754.0,110.0,1.559,0.18,0.31,0.09,,,,,,,,,,,,,,,,,,
2772,105304_rj117.366,105304,rj117.366,2011-04-16 11:00,j117,117.0,,/data/user/doppler/public_html/smemp/results/105304_rj117.366,1558692167.01,4840.0,110.0,0.765,0.1,0.0,0.09,,,,,,,,,,,,,,,,,,
2773,OGLE2009BLG020_rj117.407,OGLE2009BLG020,rj117.407,2011-04-16 13:17,j117,117.0,,/data/user/doppler/public_html/smemp/results/OGLE2009BLG020_rj117.407,1558692167.03,4675.0,110.0,0.733,0.1,-0.13,0.09,,,,,,,,,,,,,,,,,,
2774,HTR433-003_rj117.413,HTR433-003,rj117.413,2011-04-16 13:44,j117,117.0,,/data/user/doppler/public_html/smemp/results/HTR433-003_rj117.413,1558692167.06,6147.0,110.0,1.438,0.18,-0.15,0.09,,,,,,,,,,,,,,,,,,
2775,KIC008546014_rj117.420,KIC008546014,rj117.420,2011-04-16 14:13,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC008546014_rj117.420,1558692167.08,5969.0,110.0,1.768,0.18,0.15,0.09,,,,,,,,,,,,,,,,,,
2776,KIC011298298_rj117.421,KIC011298298,rj117.421,2011-04-16 14:23,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC011298298_rj117.421,1558692167.1,5868.0,110.0,1.011,0.18,0.02,0.09,,,,,,,,,,,,,,,,,,
2777,KIC009909735_rj117.422,KIC009909735,rj117.422,2011-04-16 14:38,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC009909735_rj117.422,1558692167.13,5672.0,110.0,1.124,0.18,0.26,0.09,,,,,,,,,,,,,,,,,,
2778,LHS6343_rj117.423,LHS6343,rj117.423,2011-04-16 14:53,j117,117.0,,/data/user/doppler/public_html/smemp/results/LHS6343_rj117.423,1558692167.15,3428.0,70.0,0.359,0.1,-0.14,0.09,,,,,,,,,,,,,,,,,,
2779,CK00254_rj117.424,CK00254,rj117.424,2011-04-16 14:58,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00254_rj117.424,1558692167.17,3933.0,70.0,0.646,0.1,0.23,0.09,,,,,,,,,,,,,,,,,,
2780,PTF_O10_10597_rj117.564,PTF_O10_10597,rj117.564,2011-04-17 06:30,j117,117.0,,/data/user/doppler/public_html/smemp/results/PTF_O10_10597_rj117.564,1558692167.19,6187.0,110.0,3.398,0.18,-0.03,0.09,,,,,,,,,,,,,,,,,,
2781,PTF_O7_5291_rj117.565,PTF_O7_5291,rj117.565,2011-04-17 06:32,j117,117.0,,/data/user/doppler/public_html/smemp/results/PTF_O7_5291_rj117.565,1558692167.21,4175.0,70.0,0.652,0.1,-0.18,0.09,,,,,,,,,,,,,,,,,,
2782,PTF_O0_7220_rj117.566,PTF_O0_7220,rj117.566,2011-04-17 06:36,j117,117.0,,/data/user/doppler/public_html/smemp/results/PTF_O0_7220_rj117.566,1558692167.24,5577.0,110.0,3.352,0.18,-0.08,0.09,,,,,,,,,,,,,,,,,,
2783,PTF_O2_1144_rj117.567,PTF_O2_1144,rj117.567,2011-04-17 06:45,j117,117.0,,/data/user/doppler/public_html/smemp/results/PTF_O2_1144_rj117.567,1558692167.26,6198.0,110.0,1.744,0.18,-0.15,0.09,,,,,,,,,,,,,,,,,,
2784,PTF_O7_7604_rj117.568,PTF_O7_7604,rj117.568,2011-04-17 06:56,j117,117.0,,/data/user/doppler/public_html/smemp/results/PTF_O7_7604_rj117.568,1558692167.29,6090.0,110.0,1.944,0.18,-0.14,0.09,,,,,,,,,,,,,,,,,,
2785,KIC005104192_rj117.625,KIC005104192,rj117.625,2011-04-17 13:06,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC005104192_rj117.625,1558692167.35,5663.0,110.0,0.974,0.1,-0.46,0.09,,,,,,,,,,,,,,,,,,
2786,KIC007533340_rj117.626,KIC007533340,rj117.626,2011-04-17 13:18,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC007533340_rj117.626,1558692167.37,6120.0,110.0,1.809,0.18,-0.17,0.09,,,,,,,,,,,,,,,,,,
2787,KIC009428430_rj117.627,KIC009428430,rj117.627,2011-04-17 13:30,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC009428430_rj117.627,1558692167.39,6249.0,110.0,1.75,0.18,0.01,0.09,,,,,,,,,,,,,,,,,,
2788,KIC008257205_rj117.628,KIC008257205,rj117.628,2011-04-17 13:45,j117,117.0,,/data/user/doppler/public_html/smemp/results/KIC008257205_rj117.628,1558692167.42,5115.0,110.0,0.777,0.1,-0.13,0.09,,,,,,,,,,,,,,,,,,
2789,LHS6343_rj117.629,LHS6343,rj117.629,2011-04-17 14:00,j117,117.0,,/data/user/doppler/public_html/smemp/results/LHS6343_rj117.629,1558692167.44,3378.0,70.0,0.324,0.1,-0.26,0.09,,,,,,,,,,,,,,,,,,
2790,CK00254_rj117.630,CK00254,rj117.630,2011-04-17 14:08,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00254_rj117.630,1558692167.46,3924.0,70.0,0.641,0.1,0.23,0.09,,,,,,,,,,,,,,,,,,
2791,CK00374_rj117.635,CK00374,rj117.635,2011-04-17 14:44,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00374_rj117.635,1558692167.48,5785.0,110.0,1.044,0.18,-0.28,0.09,,,,,,,,,,,,,,,,,,
2792,CK00318_rj117.636,CK00318,rj117.636,2011-04-17 14:48,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00318_rj117.636,1558692167.5,6288.0,110.0,1.752,0.18,0.27,0.09,,,,,,,,,,,,,,,,,,
2793,CK00295_rj117.637,CK00295,rj117.637,2011-04-17 14:52,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00295_rj117.637,1558692167.52,5893.0,110.0,1.172,0.18,-0.21,0.09,,,,,,,,,,,,,,,,,,
2794,CK00308_rj117.638,CK00308,rj117.638,2011-04-17 14:55,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00308_rj117.638,1558692167.54,6065.0,110.0,1.508,0.18,-0.09,0.09,,,,,,,,,,,,,,,,,,
2795,CK00113_rj117.639,CK00113,rj117.639,2011-04-17 15:00,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00113_rj117.639,1558692167.57,5476.0,110.0,1.814,0.18,0.42,0.09,,,,,,,,,,,,,,,,,,
2796,CK00117_rj117.640,CK00117,rj117.640,2011-04-17 15:04,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00117_rj117.640,1558692167.6,5742.0,110.0,1.293,0.18,0.31,0.09,,,,,,,,,,,,,,,,,,
2797,CK00304_rj117.641,CK00304,rj117.641,2011-04-17 15:10,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00304_rj117.641,1558692167.63,5801.0,110.0,1.139,0.18,-0.18,0.09,,,,,,,,,,,,,,,,,,
2798,CK00987_rj117.642,CK00987,rj117.642,2011-04-17 15:13,j117,117.0,,/data/user/doppler/public_html/smemp/results/CK00987_rj117.642,1558692167.65,5421.0,110.0,0.876,0.1,0.05,0.09,,,,,,,,,,,,,,,,,,
2799,PTF_O10_10597_rj118.71,PTF_O10_10597,rj118.71,2011-04-19 05:27,j118,118.0,,/data/user/doppler/public_html/smemp/results/PTF_O10_10597_rj118.71,1558692167.67,5945.0,110.0,2.745,0.18,-0.24,0.09,,,,,,,,,,,,,,,,,,
2800,PTF_O7_5291_rj118.72,PTF_O7_5291,rj118.72,2011-04-19 05:29,j118,118.0,,/data/user/doppler/public_html/smemp/results/PTF_O7_5291_rj118.72,1558692167.69,4174.0,70.0,0.642,0.1,-0.19,0.09,,,,,,,,,,,,,,,,,,
2801,PTF_O0_7220_rj118.73,PTF_O0_7220,rj118.73,2011-04-19 05:32,j118,118.0,,/data/user/doppler/public_html/smemp/results/PTF_O0_7220_rj118.73,1558692167.72,5831.0,110.0,2.715,0.18,0.0,0.09,,,,,,,,,,,,,,,,,,
2802,PTF_O2_1144_rj118.74,PTF_O2_1144,rj118.74,2011-04-19 05:39,j118,118.0,,/data/user/doppler/public_html/smemp/results/PTF_O2_1144_rj118.74,1558692167.74,5299.0,110.0,1.565,0.18,-0.03,0.09,,,,,,,,,,,,,,,,,,
2803,PTF_O7_7604_rj118.75,PTF_O7_7604,rj118.75,2011-04-19 05:50,j118,118.0,,/data/user/doppler/public_html/smemp/results/PTF_O7_7604_rj118.75,1558692167.76,4243.0,70.0,0.892,0.1,-0.03,0.09,,,,,,,,,,,,,,,,,,
2804,PTF8-8695_rj118.76,PTF8-8695,rj118.76,2011-04-19 06:02,j118,118.0,,/data/user/doppler/public_html/smemp/results/PTF8-8695_rj118.76,1558692167.78,6526.0,110.0,2.246,0.18,-0.05,0.09,,,,,,,,,,,,,,,,,,
