,Nobs,Nobs_rj,baseline,days_since,end_obs,name,start_obs,temp_date,temp_obs,NAME,HR,HD,SAO,GL,LICK,HIPP,CMP,RA,DEC,ECLON,ECLAT,RAH,RAM,RAS,DECD,DECM,DECS,EPOCH,PAR,PMR,PMD,V,BV,J,H,K,SPTYPE,SPCLASS,RADVEL,PROT,S,RHK,AGE,HINDEX,KINDEX,VRMS,VINT,SRMS,TEMPL,DSST,TAG,OBSPRIORITY,COUNTS,NOBS,NPLANET,FE,TEFF,LOGG,ULOGG,VSINI,MSTAR,UMSTAR,RSTAR,URSTAR,MV,BOLCOR,LSTAR,ULSTAR,COORDREF,CHROMREF,COMMENTS,TARGET_SOURCE,SECACC,BC,JITTER,MERIT,GHENRY,SP2,SP1,RV_BARY,SIG_BIN,SIG_LINE,CHI_NU,PROB_CHI,PERPER,PERHT,P,TP,E,OM,ONEKEPK,MSINI,A,CHI,FAP,TWOKEP1_P,TWOKEP1_TP,TWOKEP1_E,TWOKEP1_OM,TWOKEP1_K,TWOKEP1_MSINI,TWOKEP1_A,TWOKEP2_P,TWOKEP2_TP,TWOKEP2_E,TWOKEP2_OM,TWOKEP2_K,TWOKEP2_MSINI,TWOKEP2_A,TWOKEP_CHI,TWOKEP_FAP,TRIKEP1_P,TRIKEP1_E,TRIKEP1_K,TRIKEP1_MSINI,TRIKEP2_P,TRIKEP2_E,TRIKEP2_K,TRIKEP2_MSINI,TRIKEP2_A,TRIKEP3_P,TRIKEP3_E,TRIKEP3_K,TRIKEP3_MSINI,TRIKEP3_A,TRIKEP_CHI,TRIKEP_FAP,PRI,DATE,SPARE1,SPARE2,SPARE3,SPARE4,NOBS_BIN,NOBS_LICK,NOBS_KECK,STD_STAR,DATE_LAST_UPDATE
535,25,3.0,6294.920167999808,187.2495722253807,2018-09-28 ,210312,2001-07-04 ,2016-08-21,rj238.339,210312,0.0,210312.0,107694.0,0.0,0.0,109355.0,,22.15433963881598,13.67088833332062,23.354363194479195,339.5888474040202,22.0,9.0,15.6227,13.0,40.0,15.198,2000.0,0.01789,0.03126,-0.07645,8.64,0.66,7.384,7.151,7.095,G5,,0.0,29.1495,0.151,-5.058,9.72371,0.059633000000000005,0.287073,10.3428,4.12806,3.68,,,,,0.0,1.0,0.0,0.278912,5760.33,4.46908,0.08,0.0,1.16363,0.08439189999999999,0.9663430000000001,0.0756547,4.90305,0.0,0.0,0.0,Hipparcos,,Fe=+0.18,,0.0087322,0.0,0.0,0.0,,-1.0,12095.1,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
536,143,78.0,8213.68335099984,86.51991922548041,2019-01-07 ,210277,1996-07-12 ,2008-06-21,rj55.1279,210277,0.0,210277.0,145906.0,848.4,0.0,109378.0, ,22.15829602771335,-7.548654166327583,3.572960295449305,331.64586497031115,22.0,9.0,29.8657,-7.0,32.0,55.155,2000.0,0.04697,0.08548,-0.44983,6.63,0.71,5.275,4.956,4.799,G0,,-20351.3,34.1737,0.152,-5.057,9.79802,0.0858981,0.262738,25.7969,2.48285,3.5,,,,,0.0,1.0,0.0,0.167823,5451.67,4.3372,0.06,0.37256,0.954512,0.0179055,1.10626,1.10626,4.9891,0.0,0.975092,0.975092,Hipparcos,SK,"DM sig=220, P=440, K=45, Sept '98 HARPS",,0.102216,0.0,0.0,0.0,list1 T4,-1.0,10277.0,-20873.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
537,92,68.0,7870.630716999993,100.54318922525272,2018-12-24 ,hip109388,1997-06-06 ,2004-10-25,rj02.947,hip109388,0.0,0.0,0.0,849.0,0.0,109388.0,,22.16120722240872,-4.640728889041477,6.2773979886756734,332.7194779188657,22.0,9.0,40.346,-4.0,38.0,26.624,2000.0,0.11397,1.13493,-0.01971,10.42,1.52,6.509,5.899,5.594,M3.5,,-15231.0,60.1345,1.024,-5.08,9.832189999999999,2.27453,4.24219,15.847,4.23041,3.9,,,,,0.0,1.0,0.0,999.0,3907.33,0.0,0.0,6.49704,0.0,0.0,0.0,0.0,10.704,0.0,0.0,0.0,Hipparcos,,GJ 849 HARPS HET,,0.258889,0.0,0.0,0.0,,-1.0,11410.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
538,52,41.0,7051.897981999908,183.2714222255163,2018-10-02 ,210302,1999-06-12 ,2008-09-15,rj59.2220,210302,8447.0,210302.0,213602.0,849.1,0.0,109422.0, ,22.16910558329688,-32.54840666664971,-19.81482817021607,322.6564915574968,22.0,10.0,8.7801,-32.0,32.0,54.264,2000.0,0.053360000000000005,0.42863,0.01384,4.92,0.48,3.93,3.638,3.704,F6,V,-15736.6,7.07998,0.157,-4.961,9.62458,0.07776319999999999,0.198405,8.31702,10.8797,4.4,,,,,0.0,1.0,0.0,0.0825056,6365.67,4.2731,0.06,13.5667,1.29944,0.0178368,1.41174,1.41174,3.55608,0.0,2.95186,2.95186,Hipparcos,,"Murdoch ApJ 413 349, RMS~300",,0.0789291,0.0,0.0,0.0,,-1.0,11342.1,-16259.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
539,21,4.0,6592.932802000083,191.51355822524056,2018-09-24 ,210392,2000-09-05 ,2016-07-15,rj233.1139,210392,0.0,210392.0,145912.0,0.0,0.0,109428.0,,22.169995055463577,-4.928775277667576,5.9614853693170975,332.7402081671927,22.0,10.0,11.9822,-4.0,55.0,43.591,2000.0,0.01105,0.025,0.01125,8.74,0.650001,7.633,7.328,7.259,G0,,-1496.0,27.754,0.145,-5.099,9.74226,0.0759813,0.341455,8.717939999999999,3.49885,3.725,,,,,0.0,1.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95681,0.0,0.0,0.0,Hipparcos,,Fe=+.39,,0.00155754,0.0,0.0,0.0,,-1.0,11792.8,-1496.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
540,61,10.0,8113.893910000101,187.24791322555393,2018-09-28 ,210460,1996-07-11 ,2016-05-12,rj227.124,210460,0.0,210460.0,107706.0,0.0,0.0,109439.0, ,22.17195041656494,19.616339166429306,28.722658964453803,342.44861543906484,22.0,10.0,19.0215,19.0,36.0,58.821,2000.0,0.018009999999999998,0.09206,-0.09377,6.194,0.657,5.437,4.519,4.464,G0,V,20950.6,18.9335,0.256,-4.621,9.308639999999999,0.176127,0.609845,28.4166,3.70015,5.7,,,,,0.0,1.0,0.0,-0.122278,5657.61,3.9544099999999998,0.08,3.70325,1.49275,0.21132399999999998,3.11824,0.120779,2.4715700000000003,0.0,0.0,0.0,Hipparcos,SK,"Texp=60, Mv<3",,0.0219564,0.0,0.0,0.0,,-1.0,10276.1,20429.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
541,71,8.0,8159.738553999923,140.45485522551462,2018-11-14 ,211038,1996-07-12 ,2016-07-15,rj233.1140,211038,0.0,211038.0,164949.0,851.3,0.0,109822.0, ,22.243949916627674,-15.81853222224447,-4.604922524355144,329.88559159455565,22.0,14.0,38.2197,-15.0,49.0,6.716,2000.0,0.026189999999999998,-0.00511,-0.35691,6.54,0.9,4.996,4.629,4.341,K0,V,10928.6,55.3596,0.134,-5.191,9.97482,0.089,0.35,5.462,2.5979400000000004,5.7,,,,,0.0,1.0,0.0,-0.216629,5009.07,3.87474,0.08,2.66167,1.0312,0.12425699999999999,2.48949,0.0853395,3.6306800000000004,0.0,0.0,0.0,Hipparcos,SK,P=6d? HARPS,,0.11140499999999999,0.0,0.0,0.0,,-1.0,10277.0,10407.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
542,34,23.0,6171.022528999951,311.1182062253356,2018-05-27 ,211080,2001-07-04 ,2011-10-17,rj134.399,211080,0.0,211080.0,145965.0,0.0,0.0,109836.0,,22.24632994439867,-5.886550277868906,4.660387503540886,333.4671403948886,22.0,14.0,46.7878,-5.0,53.0,11.581,2000.0,0.01229,0.01772,-0.11019000000000001,7.81,0.72,6.615,6.336,6.254,G0,,0.0,42.3484,0.14,-5.143,9.93942,0.06393650000000001,0.25469899999999995,7.44963,4.00595,5.7,,,,,0.0,1.0,0.0,0.392762,5820.49,4.18695,0.08,2.7118,1.38093,0.250598,1.98721,0.155858,3.2577599999999998,0.0,0.0,0.0,Hipparcos,,Fe=+0.16,,0.023209,0.0,0.0,0.0,,-1.0,12095.1,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
543,69,43.0,5878.129975000396,184.25795922521502,2018-10-01 ,212291,2002-08-28 ,2008-12-08,rj63.1004,212291,0.0,0.0,0.0,0.0,0.0,0.0,,22.38588180568483,9.461081110636393,18.16334268972892,341.22819265690435,22.0,23.0,9.1745,9.0,27.0,39.892,2000.0,0.03084,0.30593000000000004,0.03508,7.92,0.68,0.0,0.0,0.0,G5,,0.0,24.8329,0.198,-4.82,9.45086,0.161914,0.49793699999999996,5.7958099999999995,3.72799,3.59,,,,,0.0,1.0,0.0,-0.160927,5535.33,4.51299,0.06,0.44687299999999996,0.894059,0.028125400000000002,0.8667299999999999,0.8667299999999999,5.36557,0.0,0.636142,0.636142,,,SIRTF,,0.07041060000000002,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
544,40,6.0,7746.881548999809,463.55963822547346,2017-12-26 ,212801,1996-10-10 ,2016-07-15,rj233.1141,212801,0.0,212801.0,213830.0,0.0,0.0,110853.0, ,22.45864980538686,-31.55420499987072,-20.30543197596996,326.6818125198893,22.0,27.0,31.1393,-31.0,33.0,15.138,2000.0,0.01264,0.01641,-0.03132,7.68,0.79,6.221,5.825,5.735,G6,V,-7953.41,36.8426,0.197,-4.881,9.53531,0.124418,0.485101,11.0163,3.19064,5.7,,,,,0.0,1.0,0.0,0.11981099999999999,5456.24,3.9786099999999998,0.08,3.3474,1.36095,0.422284,2.42392,0.201953,3.18874,0.0,0.0,0.0,Hipparcos,SK,"dwarf?, broad HK reversal, Texp=120?",,0.00226505,0.0,0.0,0.0,,-1.0,10366.8,-8475.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
545,50,31.0,7783.8786839996465,187.2830812255852,2018-09-28 ,239960,1997-06-06 ,2007-12-26,rj49.2214,239960,0.0,0.0,0.0,860.0,0.0,110893.0, ,22.46651880582174,57.695875000423854,59.153655122037975,16.38193141047386,22.0,27.0,59.4677,57.0,41.0,45.15,2000.0,0.24952,-0.8703,-0.4712,9.59,1.65,0.0,0.0,0.0,M3,,-33937.5,88.3068,0.851,-5.295,10.2579,2.2814099999999997,4.59031,71.7924,4.14377,3.9,,,,,0.0,1.0,0.0,0.0463051,3665.13,5.58272,0.08,2.41015,0.0,0.0,0.182052,0.00404197,11.5755,0.0,0.0,0.0,"Reid, Hawley, Gizis 1995",log(Lx) < 27.6,"companion dmag=1, sep=3.1"", do W",,0.0898903,0.0,0.0,0.0,,-1.0,10606.1,-33937.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
546,58,49.0,6207.05786800012,181.27993922540918,2018-10-04 ,213042,2001-10-06 ,2008-06-20,rj55.995,213042,0.0,213042.0,0.0,0.0,0.0,110996.0,,22.4875658610132,-30.018408055570394,-19.035677979878518,327.68101403690633,22.0,29.0,15.2371,-30.0,1.0,6.269,2000.0,0.06473999999999999,0.22182,-0.81299,7.66,1.1,5.769,5.285,5.115,K5,V,0.0,43.1564,0.389,-4.867,9.54798,0.265651,1.24919,3.42014,2.91984,3.5,,,,,0.0,1.0,0.0,0.274296,4770.33,4.6090599999999995,0.06,2.01065,0.795764,0.0193329,0.7126359999999999,0.7126359999999999,6.71586,0.0,0.237215,0.237215,,,HARPS,,0.251199,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
547,28,15.0,6367.756116999779,114.51002322556451,2018-12-10 ,213472,2001-07-04 ,2016-08-21,rj238.337,213472,0.0,213472.0,52090.0,0.0,0.0,111136.0,,22.51388188891941,40.72205916669634,45.472210800951814,359.6523991825495,22.0,30.0,49.9748,40.0,43.0,19.413,2000.0,0.01554,-0.21458000000000002,0.04102,8.17,0.7,6.935,6.655,6.609,G5,,0.0,38.2658,0.146,-5.1,9.8432,0.07173289999999999,0.292677,4.76014,3.8385,3.5,,,,,0.0,1.0,0.0,0.156476,5799.19,4.29911,0.08,0.100351,1.1858799999999998,0.154067,1.3549799999999999,0.103403,4.12726,0.0,0.0,0.0,Hipparcos,,Fe=+0.13,,0.07033160000000001,0.0,0.0,0.0,,-1.0,12095.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
548,31,12.0,7609.014353999868,162.5189042254351,2018-10-23 ,213519,1997-12-23 ,2011-08-20,rj130.1521,213519,0.0,213519.0,0.0,0.0,0.0,111148.0, ,22.518256805605358,45.14509694417318,49.15865269914021,3.261242645862747,22.0,31.0,5.7245,45.0,8.0,42.349,2000.0,0.02314,-0.17651,0.034980000000000004,7.69,0.6,6.469,6.203,6.139,G5,,-31108.5,19.6725,0.153,-5.023,9.68437,0.0760176,0.26153000000000004,6.85672,3.29035,3.95,,,,,0.0,1.0,0.0,-0.00334433,5832.37,4.4381699999999995,0.08,1.57477,1.04834,0.0505726,1.1293,0.042330099999999996,4.511819999999999,0.0,0.0,0.0,Hipparcos,Lick Li,,,0.0320436,0.0,0.0,0.0,list1 T11,-1.0,10805.7,-31630.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
549,27,7.0,8069.961997000035,140.4604512252845,2018-11-14 ,213628,1996-10-10 ,2016-07-15,rj233.1142,213628,0.0,213628.0,213905.0,0.0,0.0,111349.0, ,22.558523472150174,-35.444544999864355,-24.37144184871336,326.247147355646,22.0,33.0,30.6845,-35.0,26.0,40.362,2000.0,0.03125,0.32923,-0.13754,7.8,0.72,6.549,6.23,6.112,G8,V,-49923.3,32.3595,0.161,-5.011,9.64436,0.157843,0.373126,3.4324199999999996,3.03897,3.5,,,,,0.0,1.0,0.0,0.0303822,5579.21,4.52997,0.08,1.3271899999999999,0.9533290000000001,0.041938800000000005,0.8804120000000001,0.030366000000000004,5.27425,0.0,0.0,0.0,Hipparcos,SK,HARPS,,0.0932925,0.0,0.0,0.0,,-1.0,10366.8,-50445.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
550,32,10.0,8159.7346529997885,140.45342022553086,2018-11-14 ,214749,1996-07-12 ,2016-07-15,rj233.1143,214749,0.0,214749.0,0.0,0.0,0.0,111960.0, ,22.67871769481235,-29.67448000007206,-19.69658954667452,330.24832746550936,22.0,40.0,43.3837,-29.0,40.0,28.128,2000.0,0.07385,0.38021,-0.017419999999999998,7.83,1.13,5.772,5.261,5.038,K5,V,522.585,12.5654,1.194,-4.421,8.73501,1.8155700000000001,6.66695,8.831669999999999,2.98038,8.39681,,,,,0.0,1.0,0.0,0.181949,4618.84,5.0801300000000005,0.08,3.2100400000000002,0.744183,0.0273186,0.644904,0.013964099999999998,7.17175,0.0,0.0,0.0,hipparcos, ,"strong H&K, Texp=60",,0.0449203,0.0,0.0,0.0,,-1.0,10277.1,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
551,61,44.0,7481.664661999792,85.5399972256273,2019-01-08 ,215152,1998-07-15 ,2008-12-08,rj63.1008,215152,0.0,215152.0,0.0,0.0,0.0,112190.0, ,22.7225840277142,-6.400821111136013,1.573757244793694,339.89504415068933,22.0,43.0,21.3025,-6.0,24.0,2.956,2000.0,0.04646,-0.15473,-0.29019,8.11,0.97,6.352,5.894,5.775,K0,,-13272.5,40.1597,0.249,-4.898,9.502419999999999,0.181051,0.714283,3.98294,2.7692900000000003,3.5,,,,,0.0,1.0,0.0,0.0497278,4922.67,4.600230000000001,0.06,0.54,0.787571,0.0217209,0.727117,0.727117,6.4454,0.0,0.28004,0.28004,hipparcos, ,HARPS,,0.053307600000000004,0.0,0.0,0.0,,-1.0,11010.0,-13795.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
552,35,10.0,7963.305277999956,247.1031892253086,2018-07-30 ,215578,1996-10-10 ,2016-08-21,rj238.340,215578,0.0,215578.0,108160.0,0.0,0.0,111148.0, ,22.76622472233242,19.25024999999338,24.94131185140357,350.8753135859085,22.0,45.0,58.409,19.0,15.0,0.9,2000.0,0.02314,0.0419,0.0085,7.51,0.969999,6.469,6.203,6.139,K0,,-14672.4,69.5562,0.129,-5.243,10.0823,0.0666787,0.357686,1660.58,4.32544,5.7,,,,,0.0,1.0,0.0,0.42558900000000005,5136.44,3.3728300000000004,0.08,3.94345,2.09849,2.25981,5.197769999999999,6.2012599999999996,4.33182,0.0,0.0,0.0, ,Baliunas,"liner -1200/yr, curvature, Do Bright E, Texp=60, Once per year!",,0.0018089,0.0,0.0,0.0,,-1.0,10366.8,-16217.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
553,29,11.0,6290.98325900035,191.2723602252081,2018-09-24 ,hip112460,2001-07-04 ,2011-11-13,rj137.211,hip112460,0.0,0.0,0.0,873.0,0.0,112460.0,,22.78048119439019,44.333991111119595,46.9263526742378,6.051918437330728,22.0,46.0,49.7323,44.0,20.0,2.368,2000.0,0.19807,-0.70465,-0.45941000000000004,10.29,1.54,6.105,5.554,5.299,M3.5,,0.0,40.5861,13.51,-3.984,-7.64778,37.7597,41.9105,44.2537,6.257219999999999,3.9,,,,,0.0,1.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7741,0.0,0.0,0.0,Hipparcos,,"Lick, do W",,0.08180839999999999,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
554,235,224.0,6302.855822999962,85.46014422550797,2019-01-08 ,216520,2001-10-06 ,2013-08-21,rj179.935,216520,0.0,216520.0,0.0,0.0,0.0,112527.0,,22.79218727800581,83.69702861150107,67.74627928672247,74.00681848456449,22.0,47.0,31.8742,83.0,41.0,49.303,2000.0,0.05015,-0.15220999999999998,0.11675,7.53,0.86,5.95,5.524,5.448,K2,,0.0,43.5484,0.204,-4.903,9.72145,0.120361,0.5748260000000001,5.63061,3.6776699999999996,3.5,,,,,0.0,1.0,0.0,-0.188867,5097.67,4.55326,0.06,0.446521,0.7796850000000001,0.0200556,0.791149,0.791149,6.03136,0.0,0.381253,0.381253,,,,,0.0168033,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
555,154,123.0,8120.774478000123,180.35864122537896,2018-10-05 ,216259,1996-07-11 ,2011-10-17,rj134.403,216259,0.0,216259.0,108215.0,0.0,0.0,112870.0, ,22.85732155534956,13.96998250007629,19.588002794275752,349.8291149627733,22.0,51.0,26.3576,13.0,58.0,11.937,2000.0,0.047560000000000005,0.40492,0.20190999999999998,8.3,0.84,6.615,6.182,6.075,K0,,1812.84,40.827,0.193,-4.926,9.69464,0.296242,0.56716,4.8590599999999995,3.2404,3.5,,,,,0.0,1.0,0.0,-0.681765,4928.0,4.67125,0.06,0.54,0.664713,0.0150861,0.648393,0.648393,6.686210000000001,0.0,0.22365100000000002,0.22365100000000002,Hipparcos,SK,Wo9798,,0.0985759,0.0,0.0,0.0,,-1.0,10276.1,1291.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
