,name,teff_c,teff_err_c,fe_c,fe_err_c,logg_c,logg_err_c,radius_c,radius_err_c,mass_c,mass_err_c,star,mv,bvcolor,parallax
330,23356,4976.62163786,67.4186010178,-0.035628301817900006,0.0570407135878,4.572259365340001,0.02251120076235,0.760904243683,0.013586959527450001,0.791305799446,0.0293558505882,23356,6.46148482913463,1.0,0.07165880000000001
331,233641,6018.89104346,96.9585143692,-0.120870668802,0.06242078521245,3.879249349,0.0231787826044,2.07049212905,0.0515279389171,1.19797426547,0.032333760580849996,233641,4.30470174896468,0.490001,0.0058449
332,23439,5360.373617339998,27.44649594945,-0.7332421285074999,0.03627476127875,4.5997748534200005,0.0091265464510475,0.6805839623975001,0.0035394955362675,0.6756150548565,0.012850211948030002,23439,6.23489689961499,0.75,0.0418298
333,24040,5776.48603228,84.58446362115002,0.197096382919,0.0589852618044,4.1974855434,0.02904912560975,1.38729597238,0.0313701953896,1.10394014756,0.052950413708499997,24040,4.18219229957803,0.66,0.0214203
334,24213,5985.02452521,81.43632255840001,0.0728142970371,0.06040185245795,4.14389011342,0.0276754571525,1.50719628259,0.035809191994400004,1.16569153332,0.056991159490250014,24213,3.7990330527371095,0.72,0.025221
335,24238,5202.29933788,29.753321491149997,-0.357267649295,0.044115850762050005,4.55718556322,0.007859967556735,0.739195343054,0.005157260744305001,0.72235183998,0.01032536981274,24238,6.208177983010651,0.83,0.0475927
336,24341,5388.19139552,93.8939685339,-0.495427318555,0.06037477401505,3.7809270451,0.02484244310045,2.0253237589200004,0.04819992747565,0.909972626486,0.032403604362199995,24341,3.79195607847747,0.66,0.0142795
337,24365,5130.98741984,81.31241151065,-0.21007912196400005,0.05883761671515,3.5178268728300006,0.0354709139294,3.38079063064,0.0890177920655,1.3801617633599998,0.08474274535700001,24365,2.63638168333652,0.83,0.0100289
338,24496,5575.00352595,86.6596814966,0.0304736449034,0.06007321472185,4.4319940557,0.0332549788952,0.966535028246,0.02201293099165,0.926721376606,0.046295812786600006,24496,5.31243146094367,0.81,0.0488107
339,24727,6224.45377622,89.17516576385,-0.0936512901103,0.055772246286050015,4.13368018827,0.024511883495099997,1.53396309254,0.034473235156,1.18215626144,0.051698730181850006,24727,3.5630021963063,0.5,0.0197568
340,24892,5286.32025682,98.2195574221,-0.270881368267,0.06155663337455001,3.81642225918,0.023933506569249998,1.9924790251,0.0483007874498,0.952854167394,0.033910897166649995,24892,3.95557209275452,0.9,0.0246148
341,25329,4573.95609917,105.53986378350001,-1.61386914135,0.06114081508225001,4.81637985873,0.020503701082400003,0.460279117142,0.0186264799392,0.507721252533,0.0207912672857,25329,7.17759125717244,0.86,12.119640316600002
342,25665,4962.61736886,63.425204236475,0.02144412252915,0.058930455703625,4.56658523111,0.023653263886075002,0.7719118530914999,0.013871592960875,0.8047415059609999,0.028992805034025,25665,6.66879417793601,1.0,0.053284000000000005
343,25682,5486.60066143,83.64229514745,0.113686866233,0.0593637345666,4.41940440291,0.0312797849329,0.980923474106,0.022165807178449997,0.926537674802,0.04294424884815,25682,5.03829445513071,0.759999,0.0238423
344,25825,5979.76431231,79.7810430257,0.122785857296,0.059360599752099986,4.39818987797,0.0248663790609,1.11221876463,0.021210696985749997,1.12943043907,0.042096665444750006,25825,4.473083336472191,0.59,0.0210257
345,26151,5384.68579107,80.70975715385,0.3081684189495,0.05862029281317501,4.462390943465,0.031413366089375,0.961727836547,0.020810060879375,0.9790461372335,0.0460364538306,26151,5.191286151231282,0.84,0.0235007
346,26161,6057.6247715949985,87.5979035127,-0.00947934139987,0.059315874484000004,4.163475865495,0.027332221168075,1.45598061808,0.0315741303486,1.1329158270750002,0.053844300904924994,26161,3.89463766079339,0.501,0.0244134
347,26736,5811.007551545,71.865475450075,0.193718528747,0.0568090457717,4.433240326909999,0.0209083503337,1.0599935982850002,0.022316089714450003,1.10184091156,0.03402257008245,26736,4.7312977600709685,0.657,0.0218282
348,26794,4956.7888868,58.470853195299995,0.0666411549701,0.058511158718,4.53609054642,0.017184189950950002,0.794400057819,0.013220499157200001,0.7971362156980001,0.022574115443000004,26794,6.197053439536259,0.969999,0.0318751
